Date, Close/Last, Volume, Open, High, Low
07/22/2013, 432.9469, 0, 430.8201, 433.619, 430.3416
07/19/2013, 431.1521, 0, 426.8676, 431.7295, 426.4098
07/18/2013, 428.5564, 0, 429.3362, 430.6694, 427.9852
07/17/2013, 428.8286, 0, 430.3824, 431.6169, 428.4849
07/16/2013, 428.8955, 0, 430.9259, 431.6726, 427.9447
07/15/2013, 431.58, 0, 431.1562, 432.4099, 429.6213
07/12/2013, 431.7911, 0, 429.6273, 431.7911, 428.4176
07/11/2013, 430.3485, 0, 429.1865, 430.7617, 428.0522
07/10/2013, 425.0656, 0, 423.3261, 426.11, 423.3261
07/09/2013, 422.3222, 0, 421.8222, 424.1363, 421.8222
07/08/2013, 421.8222, 0, 418.6027, 422.8947, 418.6027
07/05/2013, 418.6027, 0, 416.9556, 419.4471, 415.7025
07/03/2013, 414.5739, 0, 414.3338, 415.2574, 411.3452
07/02/2013, 415.201, 0, 414.5423, 417.5389, 413.5921
07/01/2013, 415.6976, 0, 414.6031, 418.9659, 414.6031
06/28/2013, 413.9017, 0, 418.1165, 419.2031, 413.8941
06/27/2013, 418.0881, 0, 418.6621, 421.0488, 417.9009
06/26/2013, 416.4572, 0, 410.2488, 417.5265, 410.2488
06/25/2013, 410.2488, 0, 410.6072, 411.5049, 407.553
06/24/2013, 408.1335, 0, 408.2566, 411.1804, 405.0961
06/21/2013, 413.5001, 0, 414.4681, 416.8765, 411.3467
06/20/2013, 412.4834, 0, 419.7568, 420.0051, 411.4132
06/19/2013, 424.8694, 0, 430.7346, 432.5039, 424.6047
06/18/2013, 431.5735, 0, 430.1493, 431.924, 430.0921
06/17/2013, 430.5423, 0, 432.3437, 433.4258, 428.6908
06/14/2013, 429.0744, 0, 428.276, 431.0099, 428.1027
06/13/2013, 429.9035, 0, 424.3602, 430.1497, 422.87
06/12/2013, 425.4224, 0, 429.5702, 431.4932, 425.3479
06/11/2013, 425.6951, 0, 425.8753, 427.8915, 424.586
06/10/2013, 427.9802, 0, 427.7834, 429.1673, 426.7173
06/07/2013, 426.5875, 0, 424.9182, 427.9106, 424.3005
06/06/2013, 424.4946, 0, 420.6528, 424.5192, 418.3535
06/05/2013, 420.2288, 0, 423.9229, 425.8203, 419.2953
06/04/2013, 424.7175, 0, 424.8982, 427.5693, 422.4959
06/03/2013, 425.1959, 0, 423.6582, 426.4883, 421.1109
05/31/2013, 421.253, 0, 428.3682, 428.746, 421.253
05/30/2013, 430.3251, 0, 429.2014, 431.7236, 428.8492
05/29/2013, 428.6539, 0, 432.9273, 433.3059, 426.6783
05/28/2013, 436.7159, 0, 437.3307, 440.3474, 435.734
05/24/2013, 434.0405, 0, 431.8797, 434.1342, 429.771
05/23/2013, 432.819, 0, 431.6031, 434.028, 429.6794
05/22/2013, 434.6805, 0, 435.8281, 441.6573, 433.4509
05/21/2013, 433.4462, 0, 429.3349, 433.4659, 427.6686
05/20/2013, 429.2404, 0, 430.7885, 431.2235, 428.9796
05/17/2013, 431.0125, 0, 429.7857, 431.648, 428.088
05/16/2013, 431.4186, 0, 433.4566, 434.143, 431.0439
05/15/2013, 435.4843, 0, 432.6791, 437.46, 431.87
05/14/2013, 431.8335, 0, 429.0175, 432.3283, 428.9748
05/13/2013, 429.3337, 0, 426.8535, 429.4821, 425.6052
